chromosome	start	end	RE	TSS_RE	Activity_H3K27ac	H3K4me1_rank	H3K4me3_rank	H3K27ac_rank	CTCF_rank	H3K4me1_auc	H3K4me3_auc	H3K27ac_auc	CTCF_auc
chr17	81023457	81024336	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	639334.9927711487
chr17	7743550	7743943	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	594024.34425354
chr17	13031494	13032364	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	586604.3245944977
chr17	46002269	46003041	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	460748.4295063019
chr17	13002847	13003896	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	342292.3334388733
chr17	45831905	45832658	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	448077.7704963684
chr17	48018191	48018864	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	369296.1969909668
chr17	16873011	16873829	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	545835.0506057739
chr17	1332351	1333055	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	487529.4518852234
chr17	15247880	15248673	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	334872.2455558777
chr17	14688017	14688583	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	161556.9670238495
chr17	38509292	38509798	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	637145.3821964264
chr17	39174686	39175541	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	661777.3044548035
chr17	39239409	39240196	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	474899.17966270447
chr17	27805416	27805849	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	451078.0491409302
chr17	32319258	32320069	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	876186.3733634949
chr17	33674435	33675235	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	313828.7220954895
chr17	34199880	34200366	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1490139.3104133606
chr17	33049593	33050457	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	767968.3374996185
chr17	34420082	34420814	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	613020.2601165771
chr17	36755390	36756099	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	352854.73560905457
chr17	3012820	3013458	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	239385.64057922363
chr17	18441963	18442804	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	294183.96775627136
chr17	17355813	17356631	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1424596.1681098938
chr17	17500822	17501589	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	386812.15801239014
chr17	27197366	27198078	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	320559.4876174927
chr17	27380766	27381598	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	561810.2694969177
chr17	40433299	40434185	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	464174.6762237549
chr17	69235430	69235851	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	334568.2348995209
chr17	58172341	58172998	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	261280.63158035278
chr17	7822531	7823265	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	441914.6835861206
chr17	55641630	55642315	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	456795.22189712524
chr17	71084074	71084761	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	318167.2266845703
chr17	55356539	55357300	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	348435.09990882874
chr17	76714683	76715392	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	280256.38145828247
chr17	63950690	63951569	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	567000.1600646973
chr17	81101413	81102346	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1472765.2530822754
chr17	8997787	8998681	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	620359.1876487732
chr17	80981165	80981872	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	263429.67975234985
chr17	65293928	65294790	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	661108.1930923462
chr17	48602171	48603165	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	684118.4090251923
chr17	61389574	61390682	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	728212.568561554
chr17	62484820	62485463	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	223329.3053703308
chr17	980836	981548	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	337183.5838851929
chr17	75504092	75504889	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	497848.32028388977
chr17	75201590	75202198	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	179539.31840133667
chr17	74923270	74923985	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	617662.8332042694
chr17	49035764	49036627	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	485806.18101882935
chr17	76465766	76466685	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	664939.9567661285
chr17	32252857	32253611	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	839208.1399593353
chr17	31526125	31526657	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	91594.21416091919
chr17	27645280	27646223	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	590273.9545097351
chr17	14784779	14785597	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	480940.5324897766
chr17	1669207	1669892	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	359118.97386550903
chr17	1275796	1276660	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	587009.8311481476
chr17	11144451	11145152	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	379007.0342464447
chr17	10327418	10328080	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	451625.5583972931
chr17	27602927	27603775	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	822178.7293796539
chr17	19762178	19763203	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	745890.7048683167
chr17	43338737	43339469	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	515141.379863739
chr17	61635802	61636404	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	235270.25142860413
chr17	42763393	42763795	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	500504.1529388428
chr17	59004716	59005434	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	455416.6647758484
chr17	6420146	6420925	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	347178.1105442047
chr17	8300437	8301193	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	602843.0993537903
chr17	83228795	83229588	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	567446.1271133423
chr17	64419996	64420702	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	375682.2142543793
chr17	61837106	61837684	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	218950.25742340088
chr17	63911324	63912445	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	586482.704164505
chr17	63856835	63857577	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	297630.535320282
chr17	48878111	48878626	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	143047.56135940552
chr17	5062247	5062872	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	427642.39838790894
chr17	51322132	51322977	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	512120.61678504944
chr17	4625936	4626345	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	122368.88609313965
chr17	54749037	54749682	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	353239.9132270813
chr17	47000934	47001678	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	864549.6706867218
chr17	73369737	73370416	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	379513.8662376404
chr17	3682743	3683576	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	859440.7285556793
chr17	77494707	77495505	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	730057.2287464142
chr17	37816169	37816744	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	214530.8031692505
chr17	38414518	38415331	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	880565.3758029938
chr17	7164997	7165582	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	253982.34337997437
chr17	3863674	3864068	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	323255.81799316406
chr17	3737400	3738245	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	642923.1796512604
chr17	70622207	70622965	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	372681.837392807
chr17	3863508	3864148	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	347867.46195602417
chr17	79187747	79188560	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	680165.0060653687
chr17	74864569	74865437	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	696262.020904541
chr17	73782890	73783567	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	213111.63489151
chr17	34892635	34893385	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	386812.19660949707
chr17	74736499	74737212	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	265659.7505187988
chr17	74493113	74493890	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	521669.3828163147
chr17	74089604	74090490	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	742241.602142334
chr17	56319396	56320015	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	192676.27169799805
chr17	55718005	55718639	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	264200.03343582153
chr17	51585363	51586084	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	399645.1918296814
chr17	75240323	75241220	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	508309.3092365265
chr17	51860794	51861529	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	511674.6756439209
chr17	57113791	57114639	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	577177.3520851135
chr17	9987590	9988570	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	429203.5007686615
chr17	79391535	79392452	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	666561.7408123016
chr17	79392918	79393866	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1093291.8002586365
chr17	64774142	64774946	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	332804.49909973145
chr17	65556123	65557030	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	514634.6179161072
chr17	8991355	8992142	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	400496.61601638794
chr17	81200555	81201395	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	332135.4477176666
chr17	81241454	81242200	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	447773.6617908478
chr17	82321260	82322092	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	364025.1982345581
chr17	58304079	58304957	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	568439.6313152313
chr17	41329072	41329902	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	733503.7764339447
chr17	1865278	1865953	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	245832.5350036621
chr17	20116529	20117275	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	429142.6249694824
chr17	42763065	42763948	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	558302.9529724121
chr17	29369680	29370651	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	620359.3016395569
chr17	28547858	28548790	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	595727.3706970215
chr17	39575967	39576787	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	364491.49742126465
chr17	27759853	27760782	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	676313.1362705231
chr17	385978	386527	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	215341.65956497192
chr17	21512694	21513530	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	436440.8770980835
chr17	38536999	38537634	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	153447.64974021912
chr17	48804618	48805416	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	674995.4253330231
chr17	46940418	46941325	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	506505.06649780273
chr17	47500476	47501169	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	477960.4418106079
chr17	34199744	34200507	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1509297.456867218
chr17	4888854	4889614	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	456227.5644874573
chr17	36449889	36450552	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	247150.28901481628
chr17	36333884	36334590	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	278796.7007713318
chr17	10878926	10879679	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	478000.95051574707
chr17	36165799	36166487	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	254975.75662231445
chr17	10875784	10876568	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	406943.55578041077
chr17	30693540	30694255	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	318167.2453689575
chr17	10772254	10773048	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	627860.3242645264
chr17	30650678	30651486	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	667960.625415802
chr17	9744607	9745375	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	338562.067905426
chr17	79991528	79992195	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	367836.5249824524
chr17	76121244	76122031	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	454747.5773715973
chr17	79834649	79835542	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	361957.1786880493
chr17	79087172	79088194	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	722536.0820999146
chr17	78013519	78014424	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	339555.41526031494
chr17	77066460	77067314	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	608681.8336410522
chr17	76279236	76280079	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	608864.3190326691
chr17	51535667	51536361	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	381237.0881290436
chr17	51461293	51462089	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	625974.9289722443
chr17	48307659	48308351	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	440820.03788757324
chr17	74657159	74657940	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	647545.5284824371
chr17	45425368	45426166	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	345069.7610206604
chr17	55295799	55296435	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	374830.74957847595
chr17	57552138	57552842	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	329439.1738243103
chr17	74437529	74438220	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	253982.36602020264
chr17	74361196	74362065	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	621778.3079299927
chr17	69525817	69526585	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	450287.5741519928
chr17	69523091	69523835	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	402077.9569568634
chr17	68613741	68614479	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	456045.13580513
chr17	68010814	68011729	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	531319.3295898438
chr17	65794325	65795029	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	374668.58384513855
chr17	63946507	63947404	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	546747.227973938
chr17	41962726	41963571	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	599741.3954734802
chr17	4215155	4215837	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	384196.9459915161
chr17	36377707	36378367	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	272593.12491989136
chr17	20646475	20647234	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	599944.0498561859
chr17	11980676	11981330	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	221869.62631607056
chr17	40358259	40359052	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	735673.0034332275
chr17	38333417	38334391	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	602863.4139232635
chr17	36009068	36009914	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	315410.0558128357
chr17	27756576	27757400	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	569493.8056850433
chr17	34171022	34171811	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	552160.1562995911
chr17	29123882	29124624	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	329662.1651763916
chr17	29116697	29117901	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	820313.5964679718
chr17	17568519	17569730	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	827672.6800689697
chr17	19469077	19469860	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	255563.71059417725
chr17	10226630	10227425	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	517270.0698623657
chr17	1055837	1056629	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	334933.1256866455
chr17	38181771	38182463	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	213841.4903793335
chr17	64965833	64966456	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	218342.14442443848
chr17	7280317	7281185	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	852446.635471344
chr17	36428777	36429439	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	219213.85630989075
chr17	76302884	76303630	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	474372.0961666107
chr17	38057867	38058524	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	235594.51916122437
chr17	75652728	75653528	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	383892.8239517212
chr17	61551040	61551671	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	208164.94512557983
chr17	46876253	46877059	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	651640.6760845184
chr17	45270657	45271391	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	331243.4067668915
chr17	43909971	43910714	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	556154.0378246307
chr17	46942324	46943068	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	505045.4698257446
chr17	60139638	60140426	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	764927.270532608
chr17	5706597	5707454	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	525480.6951332092
chr17	52383313	52384103	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	591469.8377628326
chr17	52170703	52171584	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	539448.9523086548
chr17	41582581	41583750	Promoter/CTCF	Promoter	Inactive	4.0	3.0	2.0	1.0	0.0	21186.98031616211	68740.94849395752	312186.7163333893
chr17	49695192	49695975	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	450936.30985069275
chr17	48215417	48216120	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	369133.996011734
chr17	34361420	34361921	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1236765.2916564941
chr17	79388281	79389065	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	546747.2973880768
chr17	7851559	7852374	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	995980.4906463623
chr17	78084787	78085517	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	649978.2575054169
chr17	81959557	81960141	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	318957.86381721497
chr17	35433121	35434052	Promoter	Promoter	Inactive	3.0	1.0	2.0	4.0	0.0	92006.20391845703	69372.70285606384	0.0
chr17	35969212	35970064	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	456876.31310653687
chr17	50269911	50270655	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	436542.2772846222
chr17	41583817	41583892	Promoter	Promoter	Inactive	2.0	1.0	3.0	4.0	0.0	11011.802112579346	0.0	0.0
chr17	51371498	51372162	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	466891.11792755127
chr17	43520353	43521092	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	426689.5026798248
chr17	49290428	49291228	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	262740.3733558655
chr17	76182126	76182629	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	523899.3629684448
chr17	75625638	75626606	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	469810.584651947
chr17	78421811	78422611	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	823455.9783859253
chr17	81869139	81869886	Promoter/CTCF	Promoter	Inactive	3.0	2.0	4.0	1.0	0.0	76811.2741317749	0.0	273809.5235595703
chr17	78445294	78446301	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	341156.9239807129
chr17	75238278	75239318	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	581759.0758781433
chr17	62264862	62265602	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	178991.83580207825
chr17	62421179	62421929	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	355733.40697288513
chr17	37047468	37048204	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	540036.9729309082
chr17	8994076	8994840	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	610060.4244422913
chr17	34542479	34543322	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	404672.8781490326
chr17	34361256	34362279	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1297746.9582519531
chr17	39668298	39669012	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	364653.5773677826
chr17	37978319	37978970	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	245771.700422287
chr17	1720593	1721362	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	668487.7584724426
chr17	13114348	13115068	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	318167.3544960022
chr17	1058301	1058931	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	312997.70173072815
