chromosome	start	finish	huvec	CD14pos	kera
chr17	164361	165079			
chr17	199926	200706	Enhancer		
chr17	215750	216425		Promoter	
chr17	233386	234942	Enhancer/Promoter	Promoter	
chr17	350549	351200	Enhancer		
chr17	385954	386736			CTCF
chr17	395104	395637		Enhancer	
chr17	409754	410598		Enhancer	Promoter
chr17	411823	412844	CTCF		CTCF
chr17	443727	444048		Enhancer	
chr17	518688	519049		Enhancer	
chr17	520372	521081	Enhancer		
chr17	521710	521924		Enhancer	
chr17	533927	534733		Enhancer	
chr17	535135	535737		Enhancer	
chr17	539023	539548		Enhancer	
chr17	559843	561463	Enhancer	Enhancer	
chr17	570324	570743		Enhancer	
chr17	600793	601992	Enhancer		
chr17	613706	614157		Enhancer	
chr17	614689	615652		Promoter	
chr17	628364	629003		Promoter	
chr17	633900	634212		Enhancer	
chr17	689884	690020		Enhancer	
chr17	691299	691911			Enhancer
chr17	694096	694790			Enhancer
chr17	700370	701244		CTCF	
chr17	714496	715322	Promoter	Promoter	
chr17	740032	740915		Enhancer	
chr17	751529	753075			Promoter/CTCF
chr17	781870	782734	Promoter	Enhancer	
chr17	789767	791213			Enhancer
chr17	794610	795488			
chr17	879415	880985			CTCF
chr17	903732	904422			Enhancer
chr17	924809	925521			Enhancer
chr17	926510	927133			Enhancer
chr17	933341	934009	Enhancer		
chr17	972912	973714			Enhancer
chr17	979390	980260	Promoter	Enhancer/Promoter	
chr17	980836	981682			CTCF
chr17	981833	982400	CTCF		CTCF
chr17	996248	997382			Promoter/CTCF
chr17	1000554	1001931	Enhancer		
chr17	1002393	1003278	Enhancer		
chr17	1005323	1006087	Enhancer		
chr17	1039390	1040041	Enhancer	Enhancer	
chr17	1043434	1044326	Enhancer		
chr17	1055782	1056831		CTCF	CTCF
chr17	1058301	1058993	CTCF		CTCF
chr17	1080722	1081330	Enhancer		
chr17	1094977	1096649		Enhancer	
chr17	1098258	1098816		Enhancer	
chr17	1108907	1109689		Promoter	
chr17	1110998	1111860	Enhancer		
chr17	1114993	1115699	Enhancer	Enhancer	
chr17	1122550	1123647			CTCF
chr17	1147522	1148337			CTCF
chr17	1179806	1179952		Promoter	
chr17	1186953	1187927			CTCF
chr17	1188738	1189532		Enhancer	
chr17	1197285	1198592		Promoter	
chr17	1203125	1203911		Enhancer	
chr17	1205718	1206802		Enhancer	
chr17	1207438	1207829		Enhancer	
chr17	1212974	1213325		Enhancer	
chr17	1213408	1213972		Enhancer	
chr17	1227982	1228698		Enhancer	
chr17	1229493	1230054		Promoter	
chr17	1231491	1231824		Enhancer	
chr17	1253698	1254119	Promoter	Promoter	
chr17	1258655	1259813			CTCF
chr17	1267918	1268478		Promoter	
chr17	1275773	1276719			CTCF
chr17	1332253	1333387			CTCF
chr17	1362940	1363402		Promoter	
chr17	1364946	1366009			CTCF
chr17	1390340	1390858		Enhancer	
chr17	1398810	1400623	Promoter	Enhancer	
chr17	1413118	1413816	Enhancer		
chr17	1422693	1423742	Enhancer		
chr17	1446949	1447543	Enhancer		
chr17	1455247	1457390	Promoter		
chr17	1461124	1461741		Enhancer	
chr17	1463083	1463791		Enhancer	
chr17	1467792	1468371		Enhancer	
chr17	1487883	1488620	Enhancer	Promoter	
chr17	1493093	1493686		Enhancer	
chr17	1511223	1512786	Enhancer		Enhancer
chr17	1515490	1517296			
chr17	1555677	1556656		Enhancer	
chr17	1562329	1563184	Promoter	Enhancer/Promoter	
chr17	1565835	1566370		Enhancer	
chr17	1572586	1573094		Enhancer	
chr17	1574028	1575143			CTCF
chr17	1575420	1576326		Enhancer	
chr17	1576644	1578157		Enhancer	
chr17	1583581	1583953		Enhancer	
chr17	1586842	1587643		Enhancer	
chr17	1588768	1589508		Enhancer	
chr17	1589857	1591100	Enhancer	Enhancer	
chr17	1607087	1607944		Enhancer	
chr17	1611621	1612141		Enhancer	
chr17	1617712	1618254	Enhancer	Enhancer	
chr17	1627069	1627710		Enhancer	
chr17	1628194	1629526	Promoter/CTCF	Promoter/CTCF	
chr17	1629780	1630568	CTCF	Promoter/CTCF	CTCF
chr17	1630736	1631006		Enhancer	
chr17	1631526	1631952		Enhancer	
chr17	1643923	1645337		Promoter	
chr17	1645518	1646073	Promoter	Enhancer	
chr17	1648208	1650276			
chr17	1668930	1669970	CTCF		CTCF
chr17	1684274	1685303	Promoter	Promoter	
chr17	1713682	1714269			Promoter/CTCF
chr17	1714484	1715704	Enhancer	Enhancer	
chr17	1715858	1717943	Promoter	Enhancer	Promoter
chr17	1720082	1721499	CTCF		CTCF
chr17	1722984	1723450		Enhancer	
chr17	1724402	1725336	Promoter	Enhancer	
chr17	1752351	1753079		Promoter	
chr17	1758733	1759227		Enhancer	
chr17	1771411	1771886		Enhancer	
chr17	1782591	1783099		Promoter	
chr17	1783342	1784363		Promoter	
chr17	1787489	1788016	Enhancer		
chr17	1829494	1830223	Promoter	Promoter	
chr17	1865278	1866341		CTCF	CTCF
chr17	1908328	1909239			CTCF
chr17	1988173	1988573			Enhancer
chr17	1989023	1989603			Enhancer
chr17	2024136	2024431		Promoter	
chr17	2025666	2026601	Promoter/CTCF		CTCF
chr17	2029839	2030357	Promoter	Promoter	Promoter
chr17	2030485	2031005	Promoter	Promoter	Promoter
chr17	2041446	2042623	Promoter	Enhancer	
chr17	2049625	2051510	Promoter	Enhancer/Promoter	
chr17	2054259	2055456	Promoter/CTCF		CTCF
chr17	2056349	2056849		Enhancer/Promoter	
chr17	2057832	2059621			CTCF
chr17	2064934	2065454	CTCF	CTCF	
chr17	2083449	2084229		Enhancer/CTCF	
chr17	2084428	2086080	Enhancer		
chr17	2087451	2088214		Enhancer	
chr17	2088926	2089921	Enhancer	Enhancer	
chr17	2090114	2090342		Enhancer/Promoter	
chr17	2091018	2091549	Enhancer		
chr17	2094856	2095458			CTCF
chr17	2120488	2121039		Enhancer	
chr17	2122693	2124381		Promoter	
chr17	2137255	2137781		Enhancer	
chr17	2138265	2138666		Enhancer	
chr17	2156922	2157785		Enhancer	
chr17	2157869	2158462		Enhancer	
chr17	2171737	2173124	Enhancer		
chr17	2174045	2175500	Enhancer		
chr17	2176763	2177962	Enhancer		
chr17	2178895	2180217	Enhancer	Enhancer	
chr17	2181113	2182182	Enhancer		
chr17	2191297	2193216	Enhancer		Enhancer
chr17	2214110	2214748	Enhancer		
chr17	2214868	2216270	Enhancer		
chr17	2231653	2232148	CTCF		
chr17	2237415	2237973	Enhancer		
chr17	2239967	2240644	Enhancer		
chr17	2244300	2245516			CTCF
chr17	2282273	2282733	CTCF	CTCF	
chr17	2302951	2304217	Promoter	Promoter	
chr17	2336204	2336975	Promoter	Promoter	
chr17	2337934	2338147		Promoter	
chr17	2352888	2354015			CTCF
chr17	2359092	2359990			Enhancer
chr17	2382040	2383095			CTCF
chr17	2392151	2394145	Promoter	Enhancer	
chr17	2395813	2396344		Promoter	
chr17	2396552	2397349	Enhancer	Enhancer	
chr17	2398687	2402313			
chr17	2405136	2405681		Enhancer	Enhancer
chr17	2406239	2407455	Enhancer		Enhancer
chr17	2415799	2416850			CTCF
chr17	2438782	2439275		Enhancer	
chr17	2439941	2440443		Enhancer	
chr17	2511085	2512297	Promoter	Promoter	Promoter
chr17	2592844	2594385	Promoter	Promoter	
chr17	2624223	2624853		Enhancer	
chr17	2634286	2635050			Enhancer
chr17	2675104	2675982	CTCF		
chr17	2711509	2712222	Promoter	Enhancer/Promoter	
chr17	2786014	2786844			
chr17	2791522	2792141		Enhancer	
chr17	2792241	2792944		Promoter	
chr17	2796008	2796635		Promoter/CTCF	
chr17	2812165	2812573		Enhancer	
chr17	2814372	2814740		Enhancer/Promoter	
chr17	2828164	2829062	CTCF		CTCF
chr17	2847872	2848266		Enhancer	
chr17	2848574	2849400			
chr17	2892457	2893046			Enhancer
chr17	2929837	2930703			CTCF
chr17	2954921	2955673			Enhancer
chr17	3002603	3003076		Enhancer	
chr17	3003437	3004684		Enhancer	
chr17	3012768	3013676		CTCF	CTCF
chr17	3039679	3040207		Enhancer	
chr17	3048308	3049409			
chr17	3065132	3065638		Enhancer	
chr17	3167564	3167989		Enhancer	
chr17	3238615	3239128		Enhancer	
chr17	3535359	3536048			CTCF
chr17	3557270	3558329			Enhancer
chr17	3558367	3559213			Promoter
chr17	3575345	3576080			Enhancer
chr17	3635988	3636972	Promoter	Promoter	Promoter
chr17	3639893	3640372		Enhancer	
chr17	3647638	3648372			CTCF
chr17	3667727	3669238	Promoter	Enhancer	Promoter
chr17	3679118	3679355		Enhancer	
chr17	3682522	3683663	CTCF		CTCF
chr17	3710823	3711402		Enhancer	
chr17	3719937	3720486	Enhancer	Promoter	
chr17	3723307	3724200	Promoter	Promoter	
chr17	3737234	3738283			
chr17	3740722	3741235		Enhancer	
chr17	3765367	3765833		Enhancer	
chr17	3798496	3799075		Enhancer	
chr17	3802883	3803683		Enhancer	
chr17	3826956	3827993	CTCF		CTCF
chr17	3843699	3844501	CTCF		CTCF
chr17	3845968	3846847			
chr17	3863334	3864304	CTCF		
chr17	3886708	3887204		Promoter	
chr17	3888456	3888927	Enhancer		
chr17	3889995	3890420	Enhancer		
chr17	3891889	3892674		Enhancer/Promoter	
chr17	3892854	3893726		Enhancer/Promoter	
chr17	3911191	3911793		Enhancer	
chr17	3913419	3914675			CTCF
chr17	3915577	3916841		Enhancer	
chr17	3916954	3917384		Enhancer	
chr17	3934789	3935602			
chr17	3944716	3945107	Promoter		
chr17	3960598	3961231		Enhancer	
chr17	3961558	3961942		Enhancer	
chr17	3963661	3963743		Promoter	
chr17	3965029	3965449		Enhancer/Promoter	
chr17	3966171	3966598	CTCF		
chr17	3983982	3984514		Enhancer	
chr17	4004340	4005534	CTCF		CTCF
chr17	4074691	4075333		CTCF	
chr17	4083320	4083543		Enhancer	
chr17	4130578	4131249		Enhancer	
chr17	4142445	4144376	Promoter	Enhancer	Promoter
chr17	4162700	4163097		Enhancer	
chr17	4199507	4200454	CTCF	CTCF	CTCF
chr17	4207016	4207412		Enhancer	
chr17	4215076	4215952			CTCF
chr17	4263382	4264346	Promoter	Promoter	
chr17	4304071	4305476		CTCF	
chr17	4326281	4327026			Enhancer
chr17	4364987	4365776	Promoter	Enhancer/Promoter	Promoter
chr17	4366106	4367154	Promoter	Promoter	
chr17	4393783	4394656			Enhancer
chr17	4412836	4413773			
chr17	4420190	4421227			CTCF
chr17	4429510	4429946		Enhancer	
chr17	4433388	4433901		Enhancer	
chr17	4498622	4498991	Promoter		
chr17	4499755	4500004		Enhancer/Promoter	
chr17	4501042	4501854	Promoter		
chr17	4530949	4531924	Enhancer		
chr17	4555053	4555816	Promoter	Enhancer	Promoter
chr17	4565183	4566222			CTCF
chr17	4566374	4567446	CTCF	CTCF	CTCF
chr17	4607736	4608156		Enhancer	
chr17	4625742	4626396		CTCF	CTCF
chr17	4636028	4636393		Enhancer/Promoter	
chr17	4678347	4678990			Enhancer
chr17	4703738	4704535	Promoter	Promoter	
chr17	4709590	4710928			
chr17	4711120	4712086		Promoter	
chr17	4712526	4712688		Enhancer	
chr17	4714409	4715041		Enhancer/Promoter	
chr17	4725561	4726294		Enhancer	
chr17	4727989	4728605		Enhancer	
chr17	4731061	4732261		Enhancer/CTCF	
chr17	4732908	4733780			
chr17	4735816	4736721		Enhancer	
chr17	4738386	4738797		Enhancer/Promoter	
chr17	4739142	4740031		Enhancer	
chr17	4747827	4748345		Enhancer	
chr17	4764315	4765110		Enhancer	
chr17	4766088	4767150		Enhancer	
chr17	4768211	4768829		Enhancer	
chr17	4769660	4769979		Enhancer	
chr17	4770606	4771031		Enhancer	
chr17	4787138	4787848	CTCF		
chr17	4789577	4790895			
chr17	4795820	4796450	Promoter	Promoter	Promoter
chr17	4806836	4807541	Promoter	Promoter	
chr17	4832780	4833719	Promoter	Enhancer	
chr17	4843245	4843763		Enhancer	
chr17	4844948	4845633		Promoter	
chr17	4848903	4849524			Enhancer
chr17	4854213	4854824			Enhancer
chr17	4857941	4859327	Enhancer		
chr17	4879555	4880098		Enhancer	
chr17	4881696	4882782	CTCF	CTCF	CTCF
chr17	4888834	4889724			CTCF
chr17	4899181	4899916	Promoter	Enhancer/Promoter	
chr17	4900650	4901359		Enhancer	
chr17	4901585	4902243		Enhancer	
chr17	4903107	4904476	CTCF		
chr17	4908311	4909689			
chr17	4909721	4910250			Enhancer
chr17	4920228	4921045		Enhancer	
chr17	4934246	4934702		Enhancer/CTCF	
chr17	4939480	4940837	Promoter	Enhancer	Promoter
chr17	4944264	4944459		Promoter	
chr17	4944884	4945820		Promoter	Promoter
chr17	4946242	4946767		Promoter	
chr17	4947078	4947860		Promoter	
chr17	4947946	4950330	Promoter	Enhancer	Promoter
chr17	4966140	4966790		Promoter	Promoter
chr17	4966818	4968311	Enhancer	Enhancer	Promoter
chr17	4978670	4979160		Enhancer	
chr17	4980291	4981258	CTCF	Enhancer/CTCF	
chr17	4982333	4982736		Enhancer	
chr17	4986755	4988103	Promoter/CTCF		Promoter/CTCF
chr17	4997339	4998087		Enhancer/Promoter	
chr17	5030942	5032167	CTCF		CTCF
chr17	5062175	5062928			CTCF
chr17	5078007	5078680	Promoter	Enhancer	
chr17	5111520	5112376	Promoter	Enhancer/Promoter	Promoter
chr17	5191522	5192399		Promoter/CTCF	Promoter/CTCF
chr17	5196608	5197498			
chr17	5221051	5221451		Enhancer	
chr17	5226260	5226521		Enhancer	
chr17	5229075	5229359		Enhancer	
chr17	5232519	5233395		Enhancer	
chr17	5234632	5235569		Enhancer	
chr17	5237116	5238236			CTCF
chr17	5249328	5250233	CTCF	CTCF	
chr17	5281883	5282569	Promoter	Promoter	
chr17	5418794	5420666	Promoter	Promoter	Promoter
chr17	5422468	5423010			Enhancer
chr17	5438512	5439825			Promoter/CTCF
chr17	5462064	5462644		Enhancer	
chr17	5462833	5463199		Enhancer	
chr17	5468502	5469354	Promoter	Promoter	Promoter
chr17	5485916	5487192	Promoter	Promoter	Promoter
chr17	5500809	5501420	Promoter		
chr17	5526662	5527307	Enhancer		
chr17	5580321	5580763		Enhancer	
chr17	5583742	5585465	Enhancer	Enhancer	Promoter
chr17	5587062	5588059	CTCF		CTCF
chr17	5591990	5593016		CTCF	
chr17	5610907	5611458		Enhancer	
chr17	5706530	5707479	CTCF		CTCF
chr17	5758629	5759134	Enhancer		
chr17	5759298	5760229	Enhancer		
chr17	5829121	5829536	Enhancer		
chr17	5832718	5833416	Enhancer		
chr17	5834485	5835174			Enhancer
chr17	6068682	6069553	CTCF		CTCF
chr17	6098147	6099312	Enhancer		
chr17	6178386	6179961	Enhancer		
chr17	6254029	6254450	Enhancer		
chr17	6257190	6257940	Enhancer		
chr17	6279521	6280226			CTCF
chr17	6420146	6420925			CTCF
chr17	6421758	6423063	CTCF		CTCF
chr17	6427524	6427834		Enhancer	
chr17	6435646	6436826	CTCF		CTCF
chr17	6443642	6444634	Promoter	Enhancer	
chr17	6472678	6473824			CTCF
chr17	6506701	6507295			Enhancer
chr17	6512468	6513011	Enhancer		
chr17	6567326	6567933			Promoter
chr17	6575217	6575648		Enhancer	
chr17	6591435	6592275			Enhancer
chr17	6599377	6599802		Enhancer	
chr17	6640185	6641682	Promoter	Promoter	
chr17	6642248	6643102			Promoter
chr17	6650611	6651079		Enhancer	
chr17	6651173	6652004	Promoter	Enhancer	Promoter
chr17	6660791	6661115		Enhancer	
chr17	6665671	6667114			
chr17	6752067	6754038	Enhancer	Enhancer	
chr17	6755687	6756274	Promoter	Enhancer	
chr17	6786520	6787531	Promoter		
chr17	6831472	6832008		Enhancer/Promoter	
chr17	6842842	6843873		CTCF	
chr17	6893927	6894768			CTCF
chr17	6910661	6911908	CTCF	CTCF	
chr17	6913390	6914554			
chr17	6936337	6936754		Promoter	
chr17	6948575	6949050		Enhancer	
chr17	7001344	7002142	CTCF		
chr17	7004551	7005531	CTCF		
chr17	7012103	7013764		Promoter	Promoter
chr17	7014248	7016094			Promoter/CTCF
chr17	7021658	7023256			CTCF
chr17	7023319	7024204	Enhancer	Enhancer/Promoter	
chr17	7034877	7036405	Enhancer	Enhancer	Promoter
chr17	7045439	7046403	CTCF		
chr17	7046875	7047218		Enhancer/Promoter	
chr17	7051815	7052641			CTCF
chr17	7058642	7059470	Enhancer		
chr17	7060073	7061075	Enhancer		
chr17	7080196	7080546		Enhancer/Promoter	
chr17	7093925	7094816		Enhancer	
chr17	7095590	7096095		Enhancer	
chr17	7099011	7099430		Enhancer	
chr17	7112127	7112580		Promoter	
chr17	7114821	7115365		Enhancer	
chr17	7120602	7121126		Promoter	
chr17	7121168	7121762		Promoter	
chr17	7130596	7132424		Enhancer	
chr17	7132437	7133912		Enhancer/CTCF	
chr17	7136028	7137700			CTCF
chr17	7138745	7139255		Enhancer	
chr17	7164997	7165582			CTCF
chr17	7167742	7168288		Enhancer	
chr17	7174030	7174853	Enhancer/CTCF		
chr17	7177032	7178057			CTCF
chr17	7204646	7205642	Promoter	Enhancer	
chr17	7213794	7215416	Promoter/CTCF	Enhancer/CTCF	
chr17	7219608	7221409			
chr17	7233649	7234886	Promoter	Enhancer	Promoter
chr17	7237926	7238023		Promoter	
chr17	7239241	7240120	Enhancer/Promoter	Enhancer	Promoter
chr17	7240348	7240851		Enhancer	
chr17	7241679	7243340		Enhancer	
chr17	7250621	7251026		Enhancer/Promoter	
chr17	7251497	7252878		Enhancer	Promoter
chr17	7280085	7281894			
chr17	7296100	7297157			CTCF
chr17	7306648	7308252	Promoter	Promoter	Promoter
chr17	7308393	7309409	Promoter	Enhancer	
chr17	7315109	7315668	Promoter	Promoter	
chr17	7323628	7324945	CTCF		CTCF
chr17	7328851	7330655	Promoter	Promoter	Promoter
chr17	7350024	7350603	Promoter		
chr17	7351405	7352846		Enhancer	CTCF
chr17	7354144	7354920			Enhancer
chr17	7355709	7356669			
chr17	7394328	7395180	Promoter	Promoter	
chr17	7403645	7405085	Promoter	Enhancer	
chr17	7434996	7436332	Promoter	Enhancer	Promoter
chr17	7436579	7437867			Promoter/CTCF
chr17	7438029	7438503		Enhancer/Promoter	
chr17	7440147	7440360		Enhancer	
chr17	7440783	7441206		Enhancer	
chr17	7443811	7444432			Enhancer
chr17	7445232	7445663		Promoter	
chr17	7455339	7455807		Promoter	
chr17	7456208	7456642		Enhancer/Promoter	
chr17	7466438	7467324		Enhancer	
chr17	7475715	7476951		Enhancer	Enhancer
chr17	7477804	7478375		Promoter	
chr17	7479526	7479882		Enhancer/Promoter	
chr17	7483181	7485370	Promoter	Enhancer	
chr17	7514174	7515345		Enhancer/CTCF	
chr17	7515910	7516248		Enhancer	
chr17	7522843	7523637			
chr17	7552628	7553174		Enhancer	
chr17	7557927	7559139	Enhancer	Enhancer	
chr17	7559950	7562178			
chr17	7572190	7574149	Promoter	Promoter	Promoter
chr17	7574207	7574638			Enhancer
chr17	7578960	7580660	Enhancer	Enhancer	
chr17	7581055	7581472		Enhancer	
chr17	7581872	7582516		Enhancer	
chr17	7583349	7584647	Promoter	Enhancer	Promoter
chr17	7586476	7588331			
chr17	7588575	7591146			
chr17	7614323	7615639			
chr17	7626216	7626685		Promoter	
chr17	7627521	7628212	Promoter	Promoter	
chr17	7632087	7633029			CTCF
chr17	7634117	7634915	CTCF		
chr17	7644694	7645247		Enhancer	
chr17	7647076	7647485		Enhancer	
chr17	7650631	7651027		Enhancer/Promoter	
chr17	7685731	7688745			
chr17	7716560	7717772			Promoter/CTCF
chr17	7743109	7744155			
chr17	7749120	7749513		CTCF	
chr17	7755006	7755481			Enhancer
chr17	7822314	7823280			CTCF
chr17	7833670	7837360			Promoter/CTCF
chr17	7838289	7839540		Enhancer	
chr17	7841474	7843423	Promoter	Promoter	Enhancer
chr17	7843456	7844340		Promoter	Promoter
chr17	7844463	7845196	Promoter	Enhancer	Promoter
chr17	7851486	7852530			CTCF
chr17	7856465	7858955	Enhancer	Enhancer	
chr17	7862074	7863251	CTCF	CTCF	CTCF
chr17	7867762	7868143		Enhancer	
chr17	7886532	7888855	Enhancer	Promoter	
chr17	7888965	7889594	Enhancer	Enhancer	Promoter
chr17	7897601	7898367			
chr17	7912627	7913516			CTCF
chr17	7915501	7916525		Enhancer	
chr17	7922649	7923192	Promoter	Enhancer/Promoter	
chr17	7929669	7930059	Promoter		
chr17	7931610	7933402	Promoter		Promoter
chr17	7969406	7969934		Enhancer	
chr17	7988500	7989433			
chr17	7989673	7990811	Promoter/CTCF		CTCF
chr17	8016393	8017974			CTCF
chr17	8018441	8018852		Enhancer	
chr17	8019549	8020154		Enhancer	
chr17	8020336	8020653		Enhancer	
chr17	8023735	8024571		Enhancer	
chr17	8040573	8042143			CTCF
chr17	8056096	8056689		Enhancer	
chr17	8057423	8058343			
chr17	8059544	8060820	CTCF		
chr17	8068938	8069585		Enhancer	
chr17	8073194	8074432	CTCF		Promoter/CTCF
chr17	8079060	8080940	CTCF		CTCF
chr17	8093332	8094563	CTCF		
chr17	8109849	8110998	CTCF		Promoter/CTCF
chr17	8117394	8117809		Enhancer/Promoter	
chr17	8118261	8121082			
chr17	8125438	8125955	Promoter	Enhancer/Promoter	
chr17	8138050	8140375	CTCF		
chr17	8151030	8152842	Promoter		Promoter
chr17	8153265	8154963	Enhancer		Promoter
chr17	8155417	8157344	Enhancer	Enhancer	Promoter
chr17	8158430	8159978			
chr17	8162719	8163200		Promoter	
chr17	8164171	8164679		Enhancer	
chr17	8172622	8174238	Promoter	Enhancer	
chr17	8176137	8176827	Enhancer/Promoter	Enhancer/Promoter	
chr17	8186100	8188079	Enhancer	Enhancer	
chr17	8189610	8190647	Promoter	Enhancer	Promoter
chr17	8190988	8191376		Enhancer	
chr17	8192060	8192739	Enhancer	Enhancer/Promoter	
chr17	8199930	8200551	Promoter	Enhancer	
chr17	8210040	8211063	Promoter	Enhancer	Promoter
chr17	8220722	8221754	Promoter	Promoter	
chr17	8221824	8223520	Promoter	Enhancer	Promoter
chr17	8226220	8227216		Enhancer/Promoter	
chr17	8246948	8247324		Promoter	
chr17	8247378	8248555	Promoter	Promoter	
chr17	8248629	8249648	Promoter	Promoter	Promoter
chr17	8288382	8289293	Promoter	Enhancer	
chr17	8295151	8295948	Promoter	Enhancer	
chr17	8300400	8301490	CTCF		CTCF
chr17	8338216	8338818		Enhancer	
chr17	8359537	8361308	Enhancer		
chr17	8366155	8366782	Enhancer		
chr17	8369941	8370372		Enhancer	
chr17	8376118	8377333	Promoter		Promoter/CTCF
chr17	8382491	8384172			
chr17	8393549	8394404			Enhancer
chr17	8409875	8411005			
chr17	8412837	8413356		Promoter	
